Time,Height,Velocity,Thrust,Target_Height
3.820000000000003,2.3836552932416155,-0.01875264768670218,25.0,2.5
3.840000000000003,2.3840630006210457,0.020385368971502463,21.177608602085414,2.5
3.860000000000003,2.386101584043732,0.10192917113432773,25.0,2.5
3.880000000000003,2.3842127698273807,-0.09444071081756286,0.0,2.5
3.900000000000003,2.383958659190279,-0.012705531855089158,25.0,2.5
3.920000000000003,2.384186208549554,0.011377467963752032,19.823564153917445,2.5
3.940000000000003,2.3860449342154526,0.09293628329492354,25.0,2.5
3.960000000000003,2.383976562005241,-0.10341861051056803,0.0,2.5
3.980000000000003,2.3835431926376023,-0.02166846838193931,25.0,2.5
4.000000000000003,2.384033646714234,0.0245227038315661,21.811955228958197,2.5
4.020000000000002,2.3861548389229594,0.10605961043629125,25.0,2.5
4.040000000000002,2.3843484958113375,-0.09031715558110259,0.0,2.5
4.060000000000001,2.3841767188271237,-0.008588849210689656,25.0,2.5
4.080000000000001,2.3842800656481655,0.005167341052082081,18.894768796267854,2.5
4.1000000000000005,2.386014795780061,0.08673650659477306,25.0,2.5
4.12,2.3838226346950697,-0.10960805424955156,0.0,2.5
4.14,2.3832656827674428,-0.027847596381357864,25.0,2.5
4.159999999999999,2.3839359302095517,0.03351237210544917,23.17622002435543,2.5
4.179999999999999,2.386236616128146,0.11503429592971787,25.0,2.5
4.199999999999998,2.3846094675702094,-0.0813574278968317,0.0,2.5
4.219999999999998,2.3846165864820916,0.0003559455941074541,25.0,2.5
4.2399999999999975,2.384453834665131,-0.00813759084802978,16.893635112046766,2.5
4.259999999999997,2.3859229096567542,0.07345374958116137,25.0,2.5
4.279999999999997,2.3838499545361262,-0.10364775603140756,1.7298825573059702,2.5
4.299999999999996,2.383412009896255,-0.02189723199357746,25.0,2.5
4.319999999999996,2.3839222294177764,0.025510976076071945,21.92145414146941,2.5
4.339999999999995,2.3860631541289843,0.10704623556038959,25.0,2.5
4.359999999999995,2.3842765106323403,-0.08933217483221109,0.0,2.5
4.379999999999995,2.3841244004304127,-0.00760551009637965,25.0,2.5
4.399999999999994,2.3842093548325125,0.004247720104981343,18.723649891608034,2.5
4.419999999999994,2.3859257231994975,0.0858184183492508,25.0,2.5
4.439999999999993,2.3837152309525376,-0.11052461234799796,0.0,2.5
4.459999999999993,2.383139978414878,-0.028762626882973527,25.0,2.5
4.479999999999992,2.3838462514545884,0.035313651985523595,23.420550704132296,2.5
4.499999999999992,2.3861829029281214,0.11683257367665881,25.0,2.5
4.519999999999992,2.384591659982532,-0.07956214727946898,0.0,2.5
4.539999999999991,2.3846346246640744,0.0021482340771079023,25.0,2.5
4.559999999999991,2.3844263428563632,-0.010414090385557621,16.52771303347167,2.5
4.57999999999999,2.385849963740554,0.07118104420952939,25.0,2.5
4.59999999999999,2.3838397841098202,-0.10050898153667634,2.216574839472912,2.5
4.6199999999999894,2.3834645103340266,-0.018763688789670788,25.0,2.5
4.639999999999989,2.3838929607977986,0.02142252318858709,21.27194452472476,2.5
4.659999999999989,2.3859522527330195,0.10296459676105053,25.0,2.5
4.679999999999988,2.384084112515015,-0.0934070109002179,0.0,2.5
4.699999999999988,2.3838506414195964,-0.011673554770939773,25.0,2.5
4.719999999999987,2.3840644099949064,0.010688428765507456,19.66882748506461,2.5
4.739999999999987,2.3859093778448135,0.0922483924953427,25.0,2.5
4.7599999999999865,2.383827270748304,-0.10410535482548289,0.0,2.5
4.779999999999986,2.383380189385844,-0.022354068122995993,25.0,2.5
4.799999999999986,2.383904748741095,0.02622796776253871,22.027030119479676,2.5
4.819999999999985,2.3860599893863093,0.10776203226071224,25.0,2.5
4.839999999999985,2.3842876379637814,-0.08861757112638899,0.0,2.5
4.859999999999984,2.384149796015847,-0.006892097396733909,25.0,2.5
4.879999999999984,2.384214394819105,0.0032299401629036478,18.56794956575787,2.5
4.8999999999999835,2.3859104415132464,0.08480233470707657,25.0,2.5
4.919999999999983,2.3836796614628977,-0.11153900251743526,0.0,2.5
4.939999999999983,2.383084154934855,-0.029775326402128433,25.0,2.5
4.959999999999982,2.3838210435171794,0.03684442911623381,23.649311697692283,2.5
4.979999999999982,2.3861882595074224,0.11836079951215119,25.0,2.5
4.999999999999981,2.384627530137682,-0.07803646848703576,0.0,2.5
5.019999999999981,2.384700957539113,0.0036713700715537284,25.0,2.5
5.0399999999999805,2.3844483160352086,-0.01263207519522722,16.19124063150045,2.5
5.05999999999998,2.3858276511560326,0.06896675604120926,25.0,2.5
5.07999999999998,2.383873255610565,-0.09771977727336438,2.666557015094554,2.5
5.099999999999979,2.3835536729465625,-0.015979133200131,25.0,2.5
5.119999999999979,2.383904767567754,0.017554731059582517,20.673650913394198,2.5
5.139999999999978,2.3858868325867992,0.09910325095226097,25.0,2.5
5.159999999999978,2.383941594164146,-0.09726192113265947,0.0,2.5
5.1799999999999775,2.383631153361086,-0.015522040152993952,25.0,2.5
5.199999999999977,2.383962447822949,0.016564723093139333,20.543480386129048,2.5
5.219999999999977,2.3859247456829307,0.09811489299909519,25.0,2.5
5.239999999999976,2.383959773046479,-0.09824863182256997,0.0,2.5
5.259999999999976,2.3836296309199776,-0.016507106325087936,25.0,2.5
5.279999999999975,2.383984844707619,0.017760689382063224,20.739625547694843,2.5
5.299999999999975,2.385971022027836,0.09930886601087087,25.0,2.5
